PO_ID,Supplier_ID,SKU,Order_Qty,Received_Qty,Lead_Time,Delay_Days
PO000580,SUP020,SKU0097,348,344,5,1
PO000581,SUP008,SKU0966,405,387,2,0
PO000582,SUP008,SKU0182,319,317,11,7
PO000583,SUP008,SKU0807,83,68,8,3
PO000584,SUP011,SKU0882,68,55,6,0
PO000585,SUP024,SKU0475,335,319,4,3
PO000586,SUP006,SKU0239,69,52,7,7
PO000587,SUP011,SKU0105,385,383,2,6
PO000588,SUP015,SKU0979,460,441,6,2
PO000589,SUP019,SKU0625,127,119,10,2
PO000590,SUP005,SKU0433,138,128,8,6
PO000591,SUP005,SKU0356,480,467,8,0
PO000592,SUP008,SKU0385,407,396,9,8
PO000593,SUP016,SKU0234,233,215,8,1
PO000594,SUP011,SKU0576,489,481,9,5
PO000595,SUP018,SKU0648,444,442,14,4
PO000596,SUP023,SKU0294,139,125,11,1
PO000597,SUP028,SKU0092,358,339,7,7
PO000598,SUP002,SKU0252,380,362,12,1
PO000599,SUP017,SKU0168,207,191,12,7
PO000600,SUP026,SKU0292,62,60,5,1
PO000601,SUP007,SKU0818,200,197,3,0
PO000602,SUP002,SKU0341,71,63,9,4
PO000603,SUP026,SKU0945,245,233,4,2
PO000604,SUP019,SKU0342,175,175,12,5
PO000605,SUP026,SKU0112,55,36,2,3
PO000606,SUP005,SKU0020,399,384,5,2
PO000607,SUP017,SKU0889,138,137,11,2
PO000608,SUP017,SKU0079,134,122,8,3
PO000609,SUP014,SKU0965,323,306,12,2
PO000610,SUP007,SKU0187,155,137,5,0
PO000611,SUP017,SKU0679,62,44,12,8
PO000612,SUP006,SKU0325,262,260,8,4
PO000613,SUP024,SKU0610,48,32,13,0
PO000614,SUP001,SKU0192,484,468,3,4
PO000615,SUP018,SKU0680,395,375,4,7
PO000616,SUP019,SKU0487,407,393,7,7
PO000617,SUP019,SKU0387,427,420,13,3
PO000618,SUP020,SKU0719,388,373,3,5
PO000619,SUP023,SKU0643,332,321,11,4
PO000620,SUP022,SKU0806,394,374,4,3
PO000621,SUP003,SKU0624,391,378,4,5
PO000622,SUP030,SKU0014,270,259,12,1
PO000623,SUP026,SKU0691,447,438,14,0
PO000624,SUP004,SKU0372,363,359,2,1
PO000625,SUP011,SKU0461,220,205,9,4
PO000626,SUP028,SKU0835,244,244,14,1
PO000627,SUP026,SKU0840,443,425,10,1
PO000628,SUP025,SKU0132,310,304,8,6
PO000629,SUP016,SKU0196,465,457,12,8
PO000630,SUP007,SKU0479,408,406,8,5
PO000631,SUP004,SKU0022,152,134,14,4
PO000632,SUP017,SKU0235,294,280,14,2
PO000633,SUP008,SKU0954,331,326,5,7
PO000634,SUP026,SKU0009,407,393,4,4
PO000635,SUP028,SKU0636,178,176,6,8
PO000636,SUP018,SKU0096,242,242,3,4
PO000637,SUP016,SKU0572,168,151,11,0
PO000638,SUP019,SKU0731,383,378,2,1
PO000639,SUP020,SKU0571,271,259,5,0
PO000640,SUP004,SKU0680,259,240,4,7
PO000641,SUP003,SKU0100,46,37,5,1
PO000642,SUP022,SKU0101,439,419,12,1
PO000643,SUP019,SKU0571,280,260,3,6
PO000644,SUP008,SKU0817,74,67,11,0
PO000645,SUP029,SKU0483,268,257,2,4
PO000646,SUP010,SKU0339,321,318,11,4
PO000647,SUP014,SKU0546,293,280,3,7
PO000648,SUP014,SKU0670,116,101,9,4
PO000649,SUP007,SKU0484,49,36,2,1
PO000650,SUP001,SKU0539,404,395,8,8
PO000651,SUP015,SKU0456,23,3,3,2
PO000652,SUP019,SKU0079,289,279,3,5
PO000653,SUP010,SKU0444,453,437,11,5
PO000654,SUP015,SKU0610,394,376,11,4
PO000655,SUP010,SKU0192,66,63,5,6
PO000656,SUP008,SKU0021,417,410,9,1
PO000657,SUP004,SKU0530,152,140,2,1
PO000658,SUP021,SKU0430,142,131,6,5
PO000659,SUP006,SKU0933,150,137,11,8
PO000660,SUP029,SKU0314,226,226,13,4
PO000661,SUP030,SKU0614,462,457,13,1
PO000662,SUP020,SKU0841,278,269,11,1
PO000663,SUP017,SKU0198,60,59,3,8
PO000664,SUP007,SKU0629,193,173,3,5
PO000665,SUP012,SKU0748,498,481,9,3
PO000666,SUP007,SKU0899,24,21,12,2
PO000667,SUP014,SKU0908,210,195,3,1
PO000668,SUP013,SKU0513,221,220,3,4
PO000669,SUP025,SKU0954,254,246,4,8
PO000670,SUP026,SKU0828,468,460,11,6
PO000671,SUP011,SKU0513,347,330,5,6
PO000672,SUP019,SKU0859,277,261,5,2
PO000673,SUP023,SKU0123,183,178,9,5
PO000674,SUP020,SKU0236,329,317,12,6
PO000675,SUP013,SKU0437,244,242,7,8
PO000676,SUP026,SKU0128,389,386,4,2
PO000677,SUP007,SKU0161,489,470,4,5
PO000678,SUP020,SKU0696,23,21,3,7
PO000679,SUP025,SKU0645,476,461,2,5
PO000680,SUP004,SKU0770,187,175,4,2
PO000681,SUP001,SKU0841,138,133,4,6
PO000682,SUP028,SKU0412,146,134,14,1
PO000683,SUP023,SKU0343,252,236,13,3
PO000684,SUP007,SKU0030,199,181,7,6
PO000685,SUP008,SKU0403,21,17,14,7
PO000686,SUP010,SKU0592,309,294,11,7
PO000687,SUP024,SKU0156,452,435,13,3
PO000688,SUP008,SKU0188,147,127,14,7
PO000689,SUP010,SKU0113,160,141,4,6
PO000690,SUP016,SKU0508,240,231,3,8
PO000691,SUP005,SKU0611,195,178,11,3
PO000692,SUP019,SKU0396,426,411,4,6
PO000693,SUP012,SKU0788,168,159,7,6
PO000694,SUP010,SKU0320,33,24,9,3
PO000695,SUP001,SKU0384,156,152,13,6
PO000696,SUP011,SKU0676,269,251,7,2
PO000697,SUP030,SKU0081,376,359,2,1
PO000698,SUP030,SKU0751,476,474,6,4
PO000699,SUP006,SKU0519,121,117,14,2
PO000700,SUP008,SKU0993,42,34,14,7
PO000701,SUP030,SKU0405,100,91,6,8
PO000702,SUP029,SKU0467,274,265,4,1
PO000703,SUP005,SKU0294,139,124,9,6
PO000704,SUP018,SKU0641,99,86,2,6
PO000705,SUP019,SKU0937,402,387,13,4
PO000706,SUP005,SKU0230,459,450,3,1
PO000707,SUP024,SKU0951,416,409,4,4
PO000708,SUP030,SKU0955,26,7,13,4
PO000709,SUP011,SKU0044,111,108,7,1
PO000710,SUP015,SKU0289,278,278,8,3
PO000711,SUP004,SKU0393,75,57,8,6
PO000712,SUP006,SKU0516,423,420,9,7
PO000713,SUP026,SKU0925,237,220,14,2
PO000714,SUP020,SKU0703,71,69,2,0
PO000715,SUP014,SKU0451,417,404,2,5
PO000716,SUP012,SKU0390,283,267,6,3
PO000717,SUP020,SKU0644,350,349,6,2
PO000718,SUP024,SKU0876,286,269,12,3
PO000719,SUP011,SKU0542,120,120,9,5
PO000720,SUP017,SKU0547,236,230,8,6
PO000721,SUP004,SKU0658,57,44,10,6
PO000722,SUP009,SKU0852,156,136,2,8
PO000723,SUP020,SKU0563,113,94,2,5
PO000724,SUP012,SKU0185,264,260,4,1
PO000725,SUP016,SKU0779,193,175,13,6
PO000726,SUP010,SKU0400,199,192,6,5
PO000727,SUP012,SKU0976,299,297,9,0
PO000728,SUP024,SKU0028,208,191,4,6
PO000729,SUP011,SKU0527,96,84,12,4
PO000730,SUP022,SKU0262,393,375,10,7
PO000731,SUP028,SKU0220,216,198,3,7
PO000732,SUP017,SKU0784,50,32,10,4
PO000733,SUP027,SKU0331,173,153,5,2
PO000734,SUP009,SKU0525,446,440,9,3
PO000735,SUP011,SKU0017,464,457,6,6
PO000736,SUP023,SKU0062,218,210,13,4
PO000737,SUP018,SKU0389,300,282,11,0
PO000738,SUP026,SKU0364,141,125,13,2
PO000739,SUP001,SKU0675,238,224,9,0
PO000740,SUP019,SKU0088,483,463,12,8
PO000741,SUP021,SKU0469,188,168,9,1
PO000742,SUP029,SKU0758,177,175,13,1
PO000743,SUP011,SKU0818,36,32,14,4
PO000744,SUP018,SKU0686,396,394,5,7
PO000745,SUP008,SKU0570,253,244,8,7
PO000746,SUP018,SKU0199,194,191,10,0
PO000747,SUP008,SKU0674,337,321,7,0
PO000748,SUP016,SKU0319,371,356,6,5
PO000749,SUP017,SKU0246,307,304,7,8
PO000750,SUP012,SKU0795,193,189,2,0
PO000751,SUP022,SKU0494,187,176,14,3
PO000752,SUP013,SKU0011,467,458,10,3
PO000753,SUP028,SKU0713,83,68,9,5
PO000754,SUP012,SKU0277,340,339,14,6
PO000755,SUP017,SKU0011,307,295,13,0
PO000756,SUP007,SKU0761,147,147,5,7
PO000757,SUP007,SKU0009,234,227,5,5
PO000758,SUP029,SKU0200,221,208,11,7
PO000759,SUP001,SKU0782,168,165,4,3
PO000760,SUP012,SKU0054,432,412,6,3
PO000761,SUP006,SKU0675,172,165,3,6
PO000762,SUP021,SKU0669,402,391,7,2
PO000763,SUP025,SKU0220,328,314,14,5
PO000764,SUP007,SKU0672,175,169,4,3
PO000765,SUP016,SKU0453,400,391,12,6
PO000766,SUP011,SKU0243,400,390,13,5
PO000767,SUP010,SKU0443,107,93,2,5
PO000768,SUP010,SKU0299,132,131,5,3
PO000769,SUP013,SKU0073,385,370,11,7
PO000770,SUP010,SKU0058,188,178,10,2
PO000771,SUP018,SKU0985,220,206,7,7
PO000772,SUP002,SKU0185,125,114,12,0
PO000773,SUP011,SKU0530,178,167,12,7
PO000774,SUP003,SKU0553,96,84,8,2
PO000775,SUP001,SKU0488,30,21,14,6
PO000776,SUP028,SKU0468,318,310,4,3
PO000777,SUP022,SKU0013,98,95,4,5
PO000778,SUP019,SKU0041,440,436,12,7
PO000779,SUP030,SKU0958,48,35,13,2
PO000780,SUP023,SKU0354,492,480,13,6
PO000781,SUP017,SKU0145,484,464,9,4
PO000782,SUP026,SKU0818,76,63,3,1
PO000783,SUP011,SKU0780,53,39,5,1
PO000784,SUP023,SKU0032,119,112,4,0
PO000785,SUP001,SKU0934,461,447,8,0
PO000786,SUP006,SKU0993,68,54,14,4
PO000787,SUP013,SKU0153,194,183,12,7
PO000788,SUP017,SKU0429,294,286,12,7
PO000789,SUP007,SKU0762,476,462,10,4
PO000790,SUP021,SKU0483,465,450,14,8
PO000791,SUP003,SKU0560,327,326,14,5
PO000792,SUP008,SKU0854,476,474,3,7
PO000793,SUP005,SKU0234,248,238,11,1
PO000794,SUP006,SKU0929,200,184,8,7
PO000795,SUP010,SKU0398,88,81,7,0
PO000796,SUP010,SKU0026,413,412,5,0
PO000797,SUP029,SKU0488,100,96,14,6
PO000798,SUP014,SKU0337,151,148,2,4
PO000799,SUP008,SKU0169,148,129,6,3
PO000800,SUP013,SKU0868,157,157,3,1
PO000801,SUP017,SKU0444,113,103,12,5
PO000802,SUP028,SKU0451,112,100,6,1
PO000803,SUP012,SKU0606,223,211,12,0
PO000804,SUP014,SKU0115,388,385,3,3
PO000805,SUP014,SKU0863,145,136,10,5
PO000806,SUP029,SKU0580,430,418,6,5
PO000807,SUP002,SKU0431,317,300,3,7
PO000808,SUP023,SKU0916,218,211,4,6
PO000809,SUP021,SKU0898,166,149,10,3
PO000810,SUP021,SKU0026,129,109,6,2
PO000811,SUP011,SKU0053,203,200,6,7
PO000812,SUP011,SKU0634,26,9,12,8
PO000813,SUP003,SKU0840,285,285,12,2
PO000814,SUP003,SKU0687,335,318,12,7
PO000815,SUP004,SKU0039,146,138,2,5
PO000816,SUP012,SKU0607,483,471,8,8
PO000817,SUP006,SKU0875,97,82,13,4
PO000818,SUP004,SKU0284,257,250,12,2
PO000819,SUP029,SKU0356,367,358,11,8
PO000820,SUP026,SKU0027,125,125,11,2
PO000821,SUP015,SKU0555,250,238,3,4
PO000822,SUP023,SKU0373,218,198,8,2
PO000823,SUP028,SKU0910,99,79,13,7
PO000824,SUP028,SKU0102,203,184,4,4
PO000825,SUP007,SKU0190,164,157,5,1
PO000826,SUP010,SKU0817,469,458,6,8
PO000827,SUP010,SKU0567,451,442,14,2
PO000828,SUP019,SKU0320,214,197,2,4
PO000829,SUP017,SKU0082,285,270,14,2
PO000830,SUP022,SKU0178,256,244,7,2
PO000831,SUP026,SKU0092,248,246,3,6
PO000832,SUP012,SKU0091,441,422,11,8
PO000833,SUP026,SKU0645,292,283,4,4
PO000834,SUP017,SKU0128,31,16,10,0
PO000835,SUP003,SKU0763,172,169,4,0
PO000836,SUP027,SKU0614,286,279,12,4
PO000837,SUP006,SKU0523,45,41,12,5
PO000838,SUP027,SKU0964,424,419,13,5
PO000839,SUP025,SKU0452,236,224,14,8
PO000840,SUP008,SKU0104,139,136,8,4
PO000841,SUP019,SKU0024,170,154,14,8
PO000842,SUP019,SKU0362,452,446,13,8
PO000843,SUP008,SKU0379,264,249,7,0
PO000844,SUP022,SKU0435,366,360,2,4
PO000845,SUP012,SKU0529,415,407,2,4
PO000846,SUP003,SKU0472,253,244,11,1
PO000847,SUP022,SKU0005,202,194,2,8
PO000848,SUP006,SKU0076,109,91,7,4
PO000849,SUP016,SKU0502,366,356,8,8
PO000850,SUP025,SKU0451,164,151,6,2
PO000851,SUP011,SKU0363,483,482,2,8
PO000852,SUP005,SKU0179,392,375,2,1
PO000853,SUP028,SKU0022,292,279,10,6
PO000854,SUP027,SKU0921,288,274,5,1
PO000855,SUP010,SKU0691,434,424,11,5
PO000856,SUP007,SKU0759,362,343,4,8
PO000857,SUP001,SKU0571,379,371,14,3
PO000858,SUP023,SKU0661,310,301,2,1
PO000859,SUP004,SKU0864,421,401,9,6
PO000860,SUP005,SKU0685,433,423,6,5
PO000861,SUP021,SKU0780,61,48,13,0
PO000862,SUP013,SKU0626,454,436,5,3
PO000863,SUP013,SKU0664,42,40,4,1
PO000864,SUP024,SKU0223,111,101,14,3
PO000865,SUP016,SKU0194,393,392,6,5
PO000866,SUP008,SKU0388,96,85,8,2
PO000867,SUP002,SKU0875,168,152,7,0
PO000868,SUP022,SKU0598,145,134,7,6
PO000869,SUP027,SKU0394,49,38,5,5
PO000870,SUP002,SKU0434,349,342,12,0
PO000871,SUP009,SKU0804,369,369,3,0
PO000872,SUP013,SKU0290,470,458,11,5
PO000873,SUP017,SKU0837,23,3,6,1
PO000874,SUP003,SKU0492,42,38,13,6
PO000875,SUP018,SKU0893,207,205,2,6
PO000876,SUP025,SKU0955,193,175,6,5
PO000877,SUP005,SKU0648,178,178,11,1
PO000878,SUP015,SKU0342,389,379,14,3
PO000879,SUP027,SKU0756,153,139,12,0
PO000880,SUP021,SKU0003,394,389,7,4
PO000881,SUP015,SKU0715,483,465,6,5
PO000882,SUP029,SKU0692,168,153,8,7
PO000883,SUP028,SKU0540,213,203,2,5
PO000884,SUP017,SKU0114,121,103,10,5
PO000885,SUP010,SKU0897,202,188,5,8
PO000886,SUP022,SKU0733,296,292,9,3
PO000887,SUP006,SKU0296,172,164,13,3
PO000888,SUP029,SKU0757,58,51,11,8
PO000889,SUP020,SKU0570,255,253,10,6
PO000890,SUP024,SKU0582,429,411,10,0
PO000891,SUP003,SKU0861,266,257,8,7
PO000892,SUP026,SKU0159,203,198,8,6
PO000893,SUP016,SKU0364,88,76,11,6
PO000894,SUP025,SKU0308,164,158,11,3
PO000895,SUP010,SKU0010,147,136,12,2
PO000896,SUP017,SKU0864,422,421,7,4
PO000897,SUP010,SKU0432,361,348,9,5
PO000898,SUP008,SKU0531,409,407,7,3
PO000899,SUP007,SKU0968,354,345,11,6
PO000900,SUP019,SKU0042,46,38,2,7
PO000901,SUP004,SKU0508,409,391,8,7
PO000902,SUP025,SKU0196,141,132,7,2
PO000903,SUP019,SKU0568,325,325,3,4
PO000904,SUP001,SKU0489,202,186,13,8
PO000905,SUP020,SKU0050,494,482,3,6
PO000906,SUP018,SKU0219,147,136,7,4
PO000907,SUP016,SKU0261,313,306,7,6
PO000908,SUP016,SKU0315,249,237,4,5
PO000909,SUP026,SKU0581,188,179,3,6
PO000910,SUP012,SKU0373,482,479,10,5
PO000911,SUP015,SKU0157,287,282,3,8
PO000912,SUP023,SKU0090,72,71,9,5
PO000913,SUP021,SKU0824,393,381,2,2
PO000914,SUP026,SKU0917,209,204,12,5
PO000915,SUP027,SKU0679,22,20,2,0
PO000916,SUP023,SKU0322,180,178,14,0
PO000917,SUP023,SKU0475,270,266,4,0
PO000918,SUP021,SKU0274,44,29,7,0
PO000919,SUP026,SKU0265,376,364,7,4
PO000920,SUP019,SKU0320,92,81,8,5
PO000921,SUP017,SKU0684,179,161,12,6
PO000922,SUP017,SKU0306,213,207,6,6
PO000923,SUP010,SKU0894,325,323,12,0
PO000924,SUP024,SKU0184,378,375,9,0
PO000925,SUP024,SKU0714,364,359,13,2
PO000926,SUP013,SKU0847,287,283,9,6
PO000927,SUP001,SKU0023,91,79,14,2
PO000928,SUP021,SKU0607,423,419,13,0
PO000929,SUP006,SKU0142,165,164,4,4
PO000930,SUP024,SKU0685,72,54,7,8
PO000931,SUP014,SKU0827,375,362,6,3
PO000932,SUP011,SKU0273,88,76,5,8
PO000933,SUP002,SKU0229,278,266,4,5
PO000934,SUP017,SKU0684,51,36,5,6
PO000935,SUP015,SKU0254,291,278,2,7
PO000936,SUP017,SKU0933,96,85,12,7
PO000937,SUP021,SKU0050,219,213,11,7
PO000938,SUP005,SKU0832,466,457,9,3
PO000939,SUP001,SKU0941,208,208,5,4
PO000940,SUP002,SKU0620,89,78,11,1
PO000941,SUP027,SKU0475,291,277,7,1
PO000942,SUP029,SKU0830,112,108,2,0
PO000943,SUP007,SKU0803,39,32,11,2
PO000944,SUP004,SKU0819,156,156,9,8
PO000945,SUP008,SKU0550,164,153,7,3
PO000946,SUP019,SKU0163,189,182,13,6
PO000947,SUP024,SKU0546,319,315,13,5
PO000948,SUP001,SKU0792,421,416,8,5
PO000949,SUP005,SKU0068,420,417,12,4
PO000950,SUP002,SKU0593,37,37,13,7
PO000951,SUP001,SKU0429,480,474,7,1
PO000952,SUP008,SKU0690,43,39,9,6
PO000953,SUP001,SKU0657,63,45,10,1
PO000954,SUP015,SKU0363,432,417,10,6
PO000955,SUP019,SKU0202,305,292,4,3
PO000956,SUP024,SKU0086,368,351,4,2
PO000957,SUP004,SKU0562,80,79,10,5
PO000958,SUP016,SKU0478,172,168,12,6
PO000959,SUP030,SKU0508,414,395,3,6
PO000960,SUP006,SKU0111,381,373,13,1
PO000961,SUP028,SKU0618,457,445,10,3
PO000962,SUP001,SKU0038,93,85,4,6
PO000963,SUP001,SKU0417,283,280,5,4
PO000964,SUP003,SKU0052,178,158,3,2
PO000965,SUP004,SKU0190,387,385,7,7
PO000966,SUP018,SKU0922,299,284,9,2
PO000967,SUP001,SKU0190,390,379,12,6
PO000968,SUP022,SKU0525,66,61,12,3
PO000969,SUP020,SKU0140,373,365,8,1
PO000970,SUP007,SKU0950,31,28,10,1
PO000971,SUP017,SKU0080,180,171,5,5
PO000972,SUP015,SKU0882,21,7,4,5
PO000973,SUP017,SKU0162,80,61,6,0
PO000974,SUP029,SKU0937,27,10,3,6
PO000975,SUP001,SKU0760,287,268,4,1
PO000976,SUP029,SKU0041,262,258,4,7
PO000977,SUP013,SKU0953,250,247,2,7
PO000978,SUP028,SKU0621,291,277,3,6
PO000979,SUP024,SKU0283,322,310,9,4
PO000980,SUP011,SKU0547,136,117,4,8
PO000981,SUP004,SKU0499,211,201,11,2
PO000982,SUP001,SKU0987,306,292,2,8
PO000983,SUP024,SKU0222,55,43,6,7
PO000984,SUP008,SKU0930,328,314,2,5
PO000985,SUP012,SKU0442,264,247,13,0
PO000986,SUP018,SKU0360,447,432,12,1
PO000987,SUP016,SKU0212,343,333,8,2
PO000988,SUP008,SKU0910,115,99,6,4
PO000989,SUP010,SKU0563,361,354,6,5
PO000990,SUP019,SKU0284,55,50,9,6
PO000991,SUP016,SKU0774,330,314,3,2
PO000992,SUP009,SKU0207,182,163,9,0
PO000993,SUP004,SKU0355,145,132,4,4
PO000994,SUP018,SKU0135,360,345,8,8
PO000995,SUP001,SKU0038,346,326,2,8
PO000996,SUP001,SKU0409,305,305,8,5
PO000997,SUP019,SKU0802,417,414,9,7
PO000998,SUP014,SKU0356,200,189,11,3
PO000999,SUP024,SKU0692,55,40,2,0
PO001000,SUP011,SKU0241,125,120,3,3
PO001001,SUP022,SKU0883,307,307,11,0
PO001002,SUP020,SKU0930,91,87,11,0
PO001003,SUP012,SKU0215,143,124,5,4
PO001004,SUP016,SKU0822,298,298,10,5
PO001005,SUP004,SKU0619,403,401,7,4
PO001006,SUP006,SKU0274,184,181,6,7
PO001007,SUP005,SKU0698,287,272,9,4
PO001008,SUP013,SKU0401,135,124,4,2
PO001009,SUP001,SKU0536,273,272,4,8
PO001010,SUP015,SKU0195,486,469,10,7
PO001011,SUP009,SKU0378,267,262,14,5
PO001012,SUP020,SKU0012,126,112,14,8
PO001013,SUP002,SKU0360,236,233,2,3
PO001014,SUP029,SKU0887,498,491,14,2
PO001015,SUP004,SKU0864,201,194,13,8
PO001016,SUP026,SKU0775,230,229,3,2
PO001017,SUP002,SKU0944,397,394,6,8
PO001018,SUP001,SKU0560,463,450,3,2
PO001019,SUP028,SKU0500,85,76,10,7
PO001020,SUP020,SKU0012,300,299,4,7
PO001021,SUP007,SKU0372,179,177,8,7
PO001022,SUP019,SKU0608,241,234,14,0
PO001023,SUP012,SKU0798,273,266,12,6
PO001024,SUP024,SKU0332,440,424,2,5
PO001025,SUP027,SKU0958,469,454,14,6
PO001026,SUP029,SKU0982,145,144,4,3
PO001027,SUP010,SKU0936,201,194,11,2
PO001028,SUP005,SKU0055,396,389,2,5
PO001029,SUP029,SKU0984,330,318,9,6
PO001030,SUP020,SKU0664,320,315,3,5
PO001031,SUP025,SKU0962,302,294,6,5
PO001032,SUP015,SKU0640,149,129,3,3
PO001033,SUP012,SKU0202,22,9,2,6
PO001034,SUP027,SKU0781,386,378,13,3
PO001035,SUP011,SKU0564,81,80,13,0
PO001036,SUP013,SKU0576,236,226,13,5
PO001037,SUP025,SKU0318,223,221,12,0
PO001038,SUP023,SKU0622,133,116,12,1
PO001039,SUP014,SKU0972,84,67,2,7
PO001040,SUP012,SKU0596,384,370,5,7
PO001041,SUP016,SKU0139,295,295,2,6
PO001042,SUP029,SKU0221,341,327,8,1
PO001043,SUP004,SKU0832,240,224,14,6
PO001044,SUP028,SKU0046,305,296,5,5
PO001045,SUP027,SKU0468,136,132,8,3
PO001046,SUP002,SKU0776,317,302,5,1
PO001047,SUP021,SKU0287,441,432,4,1
PO001048,SUP007,SKU0045,438,418,12,3
PO001049,SUP006,SKU0543,428,410,11,4
PO001050,SUP030,SKU0900,26,23,4,1
PO001051,SUP017,SKU0645,473,461,3,3
PO001052,SUP030,SKU0679,147,127,3,8
PO001053,SUP007,SKU0591,167,161,2,5
PO001054,SUP018,SKU0766,287,273,2,0
PO001055,SUP012,SKU0452,278,267,8,5
PO001056,SUP030,SKU0712,87,76,12,5
PO001057,SUP014,SKU0187,155,146,12,6
PO001058,SUP009,SKU0135,363,356,12,2
PO001059,SUP008,SKU0499,155,154,11,2
PO001060,SUP030,SKU0339,355,340,12,3
PO001061,SUP028,SKU0299,153,149,7,1
PO001062,SUP008,SKU0146,124,105,10,0
PO001063,SUP029,SKU0490,304,292,4,6
PO001064,SUP028,SKU0940,201,197,7,3
PO001065,SUP022,SKU0248,402,397,10,5
PO001066,SUP028,SKU0516,436,420,4,0
PO001067,SUP001,SKU0471,25,13,9,2
PO001068,SUP029,SKU0216,93,86,2,7
PO001069,SUP025,SKU0527,448,432,8,2
PO001070,SUP021,SKU0074,244,227,10,4
PO001071,SUP003,SKU0401,137,130,11,1
PO001072,SUP008,SKU0745,441,438,10,3
PO001073,SUP002,SKU0473,491,489,13,5
PO001074,SUP010,SKU0141,431,420,11,5
PO001075,SUP015,SKU0643,206,195,4,3
PO001076,SUP025,SKU0154,337,318,3,4
PO001077,SUP027,SKU0129,177,177,2,0
PO001078,SUP011,SKU0795,261,242,4,8
PO001079,SUP025,SKU0068,279,266,6,1
PO001080,SUP014,SKU0946,182,178,12,4
PO001081,SUP029,SKU0230,379,370,8,0
PO001082,SUP004,SKU0732,182,180,6,4
PO001083,SUP025,SKU0813,196,196,14,4
PO001084,SUP016,SKU0954,449,445,6,8
PO001085,SUP010,SKU0704,49,31,6,0
PO001086,SUP012,SKU0628,395,390,5,4
PO001087,SUP015,SKU0853,240,239,3,4
PO001088,SUP013,SKU0495,384,371,14,0
PO001089,SUP004,SKU0497,461,456,6,2
PO001090,SUP010,SKU0558,190,190,3,3
PO001091,SUP009,SKU0406,118,99,5,5
PO001092,SUP024,SKU0674,129,109,2,5
PO001093,SUP014,SKU0584,36,25,8,4
PO001094,SUP027,SKU0348,434,430,3,4
PO001095,SUP004,SKU0876,343,340,14,7
PO001096,SUP028,SKU0199,204,202,4,5
PO001097,SUP004,SKU0559,197,187,13,0
PO001098,SUP024,SKU0085,244,237,9,1
PO001099,SUP028,SKU0645,190,181,5,0
PO001100,SUP019,SKU0051,492,472,6,6
PO001101,SUP017,SKU0357,78,75,7,8
PO001102,SUP026,SKU0824,251,247,10,8
PO001103,SUP015,SKU0347,22,8,6,1
PO001104,SUP001,SKU0036,289,274,3,8
PO001105,SUP012,SKU0155,44,32,8,6
PO001106,SUP019,SKU0031,52,36,3,6
PO001107,SUP022,SKU0796,234,219,3,5
PO001108,SUP013,SKU0084,467,457,6,1
PO001109,SUP009,SKU0351,464,452,9,4
PO001110,SUP026,SKU0976,101,91,9,1
PO001111,SUP022,SKU0388,268,263,3,3
PO001112,SUP027,SKU0635,157,141,8,4
PO001113,SUP003,SKU0236,149,136,13,0
PO001114,SUP023,SKU0290,272,259,5,3
PO001115,SUP016,SKU0122,406,406,5,8
PO001116,SUP012,SKU0394,430,428,9,2
PO001117,SUP029,SKU0668,124,114,8,1
PO001118,SUP028,SKU0188,395,377,7,1
PO001119,SUP023,SKU0827,88,69,12,7
PO001120,SUP016,SKU0150,43,30,13,1
PO001121,SUP025,SKU0047,479,465,9,6
PO001122,SUP016,SKU0248,365,358,3,7
PO001123,SUP022,SKU0433,221,209,7,5
PO001124,SUP017,SKU0556,109,108,5,2
PO001125,SUP013,SKU0107,118,111,8,4
PO001126,SUP024,SKU0781,180,163,2,5
PO001127,SUP027,SKU0784,317,298,4,6
PO001128,SUP029,SKU0031,182,176,12,5
PO001129,SUP005,SKU0216,135,123,4,1
PO001130,SUP002,SKU0255,318,300,6,0
PO001131,SUP025,SKU0688,161,153,12,1
PO001132,SUP011,SKU0287,168,153,3,4
PO001133,SUP009,SKU0042,27,14,4,6
PO001134,SUP011,SKU0999,114,101,8,6
PO001135,SUP001,SKU0463,20,13,7,0
PO001136,SUP018,SKU0534,433,424,2,0
PO001137,SUP003,SKU0053,171,165,7,2
PO001138,SUP022,SKU0469,224,207,13,0
PO001139,SUP003,SKU0641,239,220,13,4
PO001140,SUP004,SKU0066,72,55,14,2
PO001141,SUP022,SKU0007,64,45,14,8
PO001142,SUP011,SKU0204,55,51,6,6
PO001143,SUP018,SKU0346,333,324,10,0
PO001144,SUP007,SKU0386,256,254,11,1
PO001145,SUP018,SKU0436,209,202,14,8
PO001146,SUP017,SKU0465,257,253,4,1
PO001147,SUP014,SKU0504,71,60,14,3
PO001148,SUP015,SKU0486,314,304,10,1
PO001149,SUP008,SKU0103,107,103,4,5
PO001150,SUP011,SKU0960,289,285,14,5
PO001151,SUP019,SKU0920,212,196,13,5
PO001152,SUP010,SKU0551,421,414,3,4
PO001153,SUP015,SKU0143,498,496,4,0
PO001154,SUP021,SKU0812,144,133,8,4
PO001155,SUP024,SKU0279,160,155,12,7
PO001156,SUP013,SKU0702,131,115,5,1
PO001157,SUP004,SKU0724,434,423,2,1
PO001158,SUP030,SKU0607,155,135,5,5
PO001159,SUP018,SKU0556,44,44,14,2
PO001160,SUP030,SKU0571,199,184,7,0
