Date,Warehouse,SKU,Current_Stock,Reorder_Level,Max_Stock,Damaged_Qty,Holding_Cost
2025-03-05,Ipoh,SKU0055,279,66,190,4,33.48
2025-06-10,Kuantan,SKU0299,542,29,521,10,65.04
2025-09-05,Penang,SKU0188,783,32,410,5,93.96
2024-10-04,Ipoh,SKU0894,323,58,207,8,38.76
2024-01-14,Penang,SKU0594,360,38,403,4,43.2
2025-02-25,Ipoh,SKU0382,797,82,265,1,95.64
2024-08-14,Kuantan,SKU0224,158,84,470,9,18.96
2025-12-30,Johor,SKU0707,538,88,401,7,64.56
2024-05-14,Shah Alam,SKU0939,78,34,379,5,9.36
2024-05-22,KK,SKU0320,707,66,471,8,84.84
2025-12-27,Kuching,SKU0782,350,42,156,1,42.0
2025-12-05,Kuantan,SKU0228,131,38,295,2,15.72
2025-03-11,Johor,SKU0215,133,30,169,0,15.96
2024-02-13,Kuantan,SKU0794,495,75,230,0,59.4
2025-08-30,Shah Alam,SKU0813,675,85,425,1,81.0
2024-03-08,Kuching,SKU0931,259,25,466,0,31.08
2025-09-08,Kuantan,SKU0773,98,35,435,3,11.76
2024-01-30,Johor,SKU0190,686,64,238,4,82.32
2024-12-26,Penang,SKU0972,593,64,420,9,71.16
2024-03-10,Johor,SKU0248,517,92,488,0,62.04
2024-10-15,Penang,SKU0542,222,44,530,8,26.64
2024-08-07,KK,SKU0005,742,32,319,9,89.04
2024-07-04,Ipoh,SKU0190,450,33,327,6,54.0
2025-02-21,Johor,SKU0220,526,49,538,5,63.12
2025-06-16,Penang,SKU0127,477,34,387,5,57.24
2024-02-11,Johor,SKU0722,295,91,358,7,35.4
2025-04-12,Kuching,SKU0119,394,56,507,7,47.28
2024-10-24,Melaka,SKU0232,567,72,268,1,68.04
2024-07-02,Shah Alam,SKU0917,487,67,512,7,58.44
2025-03-24,Johor,SKU0689,107,70,231,2,12.84
2024-04-14,Penang,SKU0405,410,95,228,5,49.2
2024-07-24,Melaka,SKU0999,203,63,225,3,24.36
2024-10-12,Kuching,SKU0859,434,83,570,10,52.08
2025-05-02,Melaka,SKU0966,409,65,413,8,49.08
2024-04-20,Johor,SKU0286,150,78,306,7,18.0
2024-05-17,Shah Alam,SKU0510,236,100,250,0,28.32
2025-11-25,Shah Alam,SKU0851,69,83,274,6,8.28
2024-06-05,Kuching,SKU0620,695,61,479,9,83.4
2025-11-07,KK,SKU0099,778,29,367,3,93.36
2025-05-17,Kuching,SKU0301,677,83,460,5,81.24
2024-01-19,Shah Alam,SKU0829,553,89,409,1,66.36
2025-01-20,KK,SKU0393,460,60,395,0,55.2
2025-11-06,Kuching,SKU0034,181,91,552,2,21.72
2024-11-15,Melaka,SKU0504,441,37,386,1,52.92
2025-11-06,KK,SKU0583,691,82,425,8,82.92
2024-02-27,Melaka,SKU0875,160,84,318,7,19.2
2025-11-23,Ipoh,SKU0606,386,98,590,4,46.32
2025-08-27,Shah Alam,SKU0329,62,23,188,5,7.44
2024-01-28,Ipoh,SKU0358,759,94,388,1,91.08
2025-02-25,Ipoh,SKU0439,353,65,193,10,42.36
2025-10-25,Kuching,SKU0251,253,50,453,1,30.36
2024-11-08,Johor,SKU0933,704,28,300,2,84.48
2024-02-08,KK,SKU0021,551,61,497,6,66.12
2024-09-30,Shah Alam,SKU0582,527,73,529,7,63.24
2025-01-21,Melaka,SKU0603,22,60,325,9,2.64
2025-12-08,Kuantan,SKU0101,500,32,304,7,60.0
2024-06-19,Kuching,SKU0515,783,63,349,6,93.96
2025-07-02,Kuantan,SKU0207,508,29,276,4,60.96
2025-02-15,Kuantan,SKU0049,304,93,512,1,36.48
2025-08-29,Ipoh,SKU0735,592,32,271,1,71.04
2025-03-13,Kuantan,SKU0581,543,80,357,1,65.16
2024-11-03,Melaka,SKU0668,309,84,523,8,37.08
2025-02-15,Kuching,SKU0321,204,73,492,8,24.48
2024-07-03,Shah Alam,SKU0465,687,90,511,8,82.44
2025-05-26,Kuantan,SKU0884,191,93,531,7,22.92
2025-09-21,Melaka,SKU0275,653,88,477,10,78.36
2025-01-08,KK,SKU0062,534,45,220,3,64.08
2025-03-21,Melaka,SKU0155,764,58,321,1,91.68
2024-09-30,Kuching,SKU0650,208,72,502,2,24.96
2024-08-29,Melaka,SKU0263,703,96,318,1,84.36
2024-09-08,Kuching,SKU0154,196,23,360,7,23.52
2025-10-24,Shah Alam,SKU0574,446,74,277,2,53.52
2024-09-21,Kuching,SKU0280,139,23,460,8,16.68
2025-05-12,Shah Alam,SKU0181,659,25,153,1,79.08
2024-03-06,Melaka,SKU0322,616,58,344,10,73.92
2024-05-23,Kuantan,SKU0674,92,70,227,9,11.04
2025-06-18,Kuching,SKU0753,512,35,389,1,61.44
2024-11-16,Ipoh,SKU0244,614,35,434,6,73.68
2025-03-09,Kuantan,SKU0826,766,50,223,1,91.92
2025-03-26,Melaka,SKU0180,219,55,285,9,26.28
2025-01-18,Johor,SKU0058,502,88,350,8,60.24
2024-10-11,Penang,SKU0434,486,51,336,7,58.32
2024-01-22,Shah Alam,SKU0733,376,59,537,10,45.12
2024-09-16,Melaka,SKU0819,55,50,308,10,6.6
2025-12-02,Johor,SKU0982,717,66,439,3,86.04
2024-01-09,Melaka,SKU0879,453,69,299,4,54.36
2024-10-31,Kuantan,SKU0093,774,50,232,7,92.88
2024-02-04,Kuching,SKU0647,324,72,213,7,38.88
2024-12-06,Melaka,SKU0483,754,72,223,2,90.48
2024-03-08,Ipoh,SKU0716,267,84,399,9,32.04
2025-04-09,Shah Alam,SKU0747,560,61,551,0,67.2
2025-10-07,KK,SKU0657,656,43,471,2,78.72
2025-10-05,Kuching,SKU0004,410,45,305,9,49.2
2024-09-12,Penang,SKU0085,113,40,444,10,13.56
2025-05-04,Penang,SKU0421,327,77,310,2,39.24
2024-10-15,Kuantan,SKU0704,607,61,204,6,72.84
2025-01-21,Kuantan,SKU0377,186,70,180,0,22.32
2025-10-03,Kuantan,SKU0946,571,98,243,7,68.52
2024-02-20,Melaka,SKU0204,268,41,457,6,32.16
2024-04-01,Ipoh,SKU0615,266,39,226,9,31.92
2025-03-21,KK,SKU0121,14,87,531,7,1.68
2024-07-14,Kuching,SKU0122,229,46,293,7,27.48
2024-07-30,Kuantan,SKU0392,133,75,319,10,15.96
2025-02-22,Penang,SKU0194,428,43,157,4,51.36
2025-09-24,KK,SKU1000,268,50,277,5,32.16
2024-03-28,Shah Alam,SKU0597,700,78,418,2,84.0
2025-12-04,Kuantan,SKU0893,331,70,535,6,39.72
2024-09-19,Johor,SKU0726,433,96,244,8,51.96
2024-08-28,KK,SKU0061,53,62,343,9,6.36
2025-12-27,Shah Alam,SKU0962,686,96,198,4,82.32
2024-11-05,Melaka,SKU0517,634,68,511,5,76.08
2025-08-17,Penang,SKU0136,572,25,258,2,68.64
2025-04-24,Penang,SKU0516,504,63,208,5,60.48
2024-05-25,Kuching,SKU0728,543,75,234,5,65.16
2024-10-14,Ipoh,SKU0046,130,83,403,4,15.6
2024-09-27,Ipoh,SKU0925,269,98,421,2,32.28
2024-06-03,KK,SKU0324,754,82,209,3,90.48
2024-07-06,Shah Alam,SKU0153,55,49,389,4,6.6
2025-03-22,Johor,SKU0168,722,79,432,0,86.64
2025-05-11,KK,SKU0453,365,91,443,1,43.8
2024-05-06,Ipoh,SKU0867,737,38,185,3,88.44
2024-06-21,Kuching,SKU0890,290,43,431,10,34.8
2024-01-05,Penang,SKU0600,217,94,407,1,26.04
2025-11-24,Johor,SKU0253,786,83,351,0,94.32
2025-02-07,Ipoh,SKU0292,697,35,437,1,83.64
2024-01-30,Johor,SKU0858,331,39,374,10,39.72
2024-10-02,Shah Alam,SKU0492,464,100,368,0,55.68
2024-11-28,Penang,SKU0672,637,77,285,0,76.44
2024-11-26,Shah Alam,SKU0821,659,56,536,1,79.08
2024-04-04,Melaka,SKU0561,616,68,298,2,73.92
2024-04-01,Shah Alam,SKU0246,789,71,277,2,94.68
2024-10-18,Penang,SKU0398,798,71,232,4,95.76
2025-12-02,Penang,SKU0503,442,59,342,10,53.04
2024-07-23,KK,SKU0099,376,85,413,6,45.12
2025-09-06,Melaka,SKU0488,274,92,238,6,32.88
2024-07-09,Melaka,SKU0831,377,98,520,6,45.24
2024-12-15,KK,SKU0096,41,85,531,3,4.92
2025-05-22,Johor,SKU0664,702,39,287,7,84.24
2024-11-03,Penang,SKU0448,81,81,246,10,9.72
2025-06-19,Melaka,SKU0925,307,51,302,9,36.84
2024-02-16,Johor,SKU0049,564,29,390,6,67.68
2025-11-07,Kuching,SKU0423,96,79,360,4,11.52
2024-01-17,Johor,SKU0600,83,84,563,10,9.96
2025-02-06,Shah Alam,SKU0474,183,43,185,6,21.96
2024-11-17,KK,SKU0898,721,58,545,10,86.52
2024-12-15,Penang,SKU0461,638,53,261,2,76.56
2024-09-22,Johor,SKU0081,764,97,419,8,91.68
2024-04-29,Shah Alam,SKU0019,5,70,257,10,0.6
2025-11-04,KK,SKU0489,471,71,326,9,56.52
2025-12-08,Melaka,SKU0833,631,66,320,1,75.72
2024-07-14,Johor,SKU0129,138,21,129,3,16.56
2025-05-07,Penang,SKU0880,27,46,478,3,3.24
2024-07-14,Johor,SKU0447,641,88,342,7,76.92
2024-01-23,Johor,SKU0152,485,74,259,2,58.2
2025-05-11,KK,SKU0757,719,76,186,7,86.28
2024-10-28,Melaka,SKU0600,248,45,171,5,29.76
2025-12-31,Melaka,SKU0009,105,100,412,7,12.6
2025-07-21,Kuching,SKU0755,592,96,214,7,71.04
2025-08-28,KK,SKU0410,497,85,303,0,59.64
2025-08-13,Ipoh,SKU0541,19,74,457,1,2.28
2025-04-29,Johor,SKU0275,663,73,426,9,79.56
2025-04-04,Melaka,SKU0962,661,64,174,2,79.32
2025-04-25,Ipoh,SKU0295,743,44,368,3,89.16
2025-12-02,Ipoh,SKU0520,224,95,503,10,26.88
2025-12-29,Melaka,SKU0480,134,57,370,10,16.08
2025-04-28,Penang,SKU0669,752,66,484,3,90.24
2025-11-14,KK,SKU0290,707,31,197,2,84.84
2025-05-18,Johor,SKU0205,160,97,409,7,19.2
2025-07-24,Shah Alam,SKU0311,240,46,155,5,28.8
2025-11-24,Penang,SKU0903,267,65,254,8,32.04
2025-03-16,Johor,SKU0033,65,63,479,3,7.8
2025-05-13,Kuching,SKU0124,575,48,322,5,69.0
2024-09-30,Penang,SKU0788,47,91,544,8,5.64
2025-12-24,Shah Alam,SKU0619,685,33,357,7,82.2
2024-04-18,Johor,SKU0986,773,34,421,0,92.76
2025-10-07,Johor,SKU0520,107,41,246,5,12.84
2025-12-26,KK,SKU0161,745,57,547,8,89.4
2024-06-06,Ipoh,SKU0511,750,32,303,2,90.0
2025-03-01,Shah Alam,SKU0126,206,76,301,7,24.72
2024-06-24,Johor,SKU0350,293,84,320,5,35.16
2025-01-04,Kuantan,SKU0733,772,73,250,8,92.64
2025-03-15,Melaka,SKU0432,233,37,346,7,27.96
2024-01-31,KK,SKU0975,528,66,240,0,63.36
2024-03-27,Ipoh,SKU0735,529,28,289,6,63.48
2024-03-03,Melaka,SKU0791,168,75,563,0,20.16
2025-08-11,Shah Alam,SKU0677,656,39,462,10,78.72
2025-03-05,Melaka,SKU0897,532,57,505,8,63.84
2024-12-18,Shah Alam,SKU0895,311,60,303,8,37.32
2025-04-01,Kuantan,SKU0626,150,71,449,9,18.0
2025-12-15,Ipoh,SKU0808,633,76,576,10,75.96
2024-11-04,Johor,SKU0415,794,45,163,8,95.28
2025-06-16,Kuching,SKU0343,399,36,245,1,47.88
2025-06-17,Ipoh,SKU0524,565,59,546,10,67.8
2025-07-06,Kuching,SKU0164,23,23,246,4,2.76
2024-04-23,Shah Alam,SKU0744,432,84,374,4,51.84
2024-05-06,Shah Alam,SKU0643,519,65,552,10,62.28
2024-11-01,Shah Alam,SKU0964,127,77,409,5,15.24
2025-08-02,Kuantan,SKU0242,763,94,373,4,91.56
2025-11-19,Penang,SKU0292,682,93,558,6,81.84
2024-04-17,Ipoh,SKU0533,755,51,415,9,90.6
2025-04-10,Johor,SKU0198,797,66,241,6,95.64
2024-04-04,Shah Alam,SKU0849,421,30,347,2,50.52
2024-03-20,Ipoh,SKU0488,219,77,523,8,26.28
2025-06-15,Melaka,SKU0413,602,91,326,9,72.24
2025-03-26,KK,SKU0511,651,74,548,6,78.12
2025-06-01,Penang,SKU0844,166,38,386,7,19.92
2025-06-25,Johor,SKU0133,721,85,540,3,86.52
2024-06-09,Ipoh,SKU0467,484,24,184,9,58.08
2024-05-03,Ipoh,SKU0873,418,34,426,4,50.16
2024-04-30,Ipoh,SKU0042,535,39,295,5,64.2
2024-01-29,Penang,SKU0311,301,82,254,9,36.12
2024-10-17,Kuantan,SKU0432,49,59,252,7,5.88
2024-12-23,Johor,SKU0003,125,90,212,6,15.0
2025-08-02,KK,SKU0493,586,59,331,6,70.32
2024-05-15,Penang,SKU0487,737,97,455,10,88.44
2025-11-14,KK,SKU0472,779,77,253,5,93.48
2025-02-23,Melaka,SKU0092,639,99,318,6,76.68
2025-11-17,KK,SKU0348,553,25,501,4,66.36
2025-12-25,Shah Alam,SKU0662,90,41,433,10,10.8
2025-07-28,Johor,SKU0816,790,59,488,8,94.8
2025-07-08,Shah Alam,SKU0088,197,99,490,8,23.64
2025-05-29,Shah Alam,SKU0194,768,80,241,10,92.16
2024-01-20,Kuching,SKU0959,544,43,248,3,65.28
2025-03-30,Johor,SKU0850,722,94,467,9,86.64
2024-02-16,KK,SKU0329,411,95,206,5,49.32
2024-01-25,Ipoh,SKU0448,184,73,368,4,22.08
2025-07-08,Penang,SKU0094,117,32,278,2,14.04
2024-06-06,Kuching,SKU0188,261,31,339,10,31.32
2024-11-29,Penang,SKU0174,60,98,211,0,7.2
2024-11-23,Penang,SKU0306,399,32,343,5,47.88
2024-02-23,Kuantan,SKU0265,384,35,257,9,46.08
2025-06-04,Melaka,SKU0601,242,83,241,4,29.04
2025-07-20,Melaka,SKU0063,325,79,212,7,39.0
2024-01-20,Kuching,SKU0030,417,49,432,9,50.04
2025-07-22,Penang,SKU0692,103,51,306,9,12.36
2025-10-13,Kuantan,SKU0417,456,30,530,2,54.72
2024-09-08,Melaka,SKU0383,553,41,425,7,66.36
2025-09-27,Kuching,SKU0043,1,79,513,2,0.12
2024-10-06,Kuching,SKU0001,61,81,529,6,7.32
2025-08-22,Kuching,SKU0360,647,47,170,2,77.64
2024-03-12,Kuching,SKU0757,546,92,237,6,65.52
2025-07-23,Kuching,SKU0716,125,37,358,3,15.0
2025-11-29,Ipoh,SKU0626,516,60,485,4,61.92
2024-10-06,Kuantan,SKU0771,724,77,516,5,86.88
2025-09-05,Ipoh,SKU0350,215,78,186,2,25.8
2025-05-02,Shah Alam,SKU0662,2,97,201,10,0.24
2025-12-14,KK,SKU0178,423,91,581,6,50.76
2025-07-05,Shah Alam,SKU0552,83,29,472,7,9.96
2025-01-20,Ipoh,SKU0689,126,65,363,2,15.12
2024-05-07,KK,SKU0860,786,21,310,3,94.32
2024-01-21,Kuching,SKU0456,9,48,496,5,1.08
2025-10-02,Kuching,SKU0197,92,98,565,3,11.04
2024-02-07,Kuching,SKU0240,505,66,418,9,60.6
2025-10-15,Melaka,SKU0215,7,45,201,4,0.84
2024-06-23,Kuantan,SKU0583,512,83,520,9,61.44
2025-08-01,Penang,SKU0689,698,97,230,9,83.76
2024-05-10,Kuching,SKU0132,763,28,419,3,91.56
2024-07-15,Shah Alam,SKU0903,535,55,509,10,64.2
2025-11-28,KK,SKU0546,629,52,153,6,75.48
2024-11-26,Melaka,SKU0657,689,26,334,4,82.68
2025-04-22,KK,SKU0125,696,86,371,8,83.52
2024-02-18,Kuching,SKU0778,44,48,363,8,5.28
2025-02-05,Kuantan,SKU0460,323,20,291,1,38.76
2024-08-19,Melaka,SKU0902,585,23,161,3,70.2
2024-11-14,Johor,SKU0202,168,62,482,10,20.16
2025-03-18,Shah Alam,SKU0100,28,81,484,10,3.36
2024-09-10,Johor,SKU0958,342,52,394,3,41.04
2024-12-07,Kuantan,SKU0982,348,26,163,9,41.76
2025-10-02,KK,SKU0635,449,32,428,1,53.88
2025-01-21,Ipoh,SKU0088,62,24,479,1,7.44
2025-03-28,Shah Alam,SKU0802,130,27,281,9,15.6
2024-04-14,Shah Alam,SKU0642,442,28,414,0,53.04
2024-04-08,Melaka,SKU0302,390,71,290,9,46.8
2024-01-11,KK,SKU0807,675,99,395,7,81.0
2025-09-26,Johor,SKU0815,438,99,372,10,52.56
2025-04-09,Ipoh,SKU0961,691,23,423,3,82.92
2025-09-01,Johor,SKU0111,105,21,424,3,12.6
2025-10-14,Kuching,SKU0927,586,36,317,6,70.32
2025-03-31,Penang,SKU0493,742,99,323,2,89.04
2024-05-10,Kuching,SKU0817,45,27,426,6,5.4
2024-11-14,Penang,SKU0526,667,65,240,7,80.04
2024-10-25,Ipoh,SKU0317,617,63,167,8,74.04
2024-02-28,Kuantan,SKU0601,673,38,397,8,80.76
2024-12-18,Kuantan,SKU0880,55,74,276,10,6.6
2024-12-15,Kuantan,SKU0931,206,28,469,7,24.72
2025-09-06,Ipoh,SKU0712,708,79,475,9,84.96
2024-11-02,Melaka,SKU0987,343,98,366,2,41.16
2025-05-22,Kuantan,SKU0108,465,25,126,10,55.8
2025-04-22,Kuantan,SKU0229,709,49,271,7,85.08
2025-01-19,Kuantan,SKU0753,786,62,366,2,94.32
2024-01-11,Johor,SKU0846,6,66,349,0,0.72
2024-10-24,KK,SKU0569,117,38,237,10,14.04
2024-02-14,Shah Alam,SKU0600,783,66,267,3,93.96
2024-09-25,Penang,SKU0291,178,48,321,8,21.36
2024-01-23,Penang,SKU0252,182,45,279,1,21.84
2025-01-23,Johor,SKU0022,693,37,310,3,83.16
2025-01-13,Ipoh,SKU0313,467,50,488,2,56.04
2025-03-20,Johor,SKU0964,539,99,259,2,64.68
2024-07-15,Melaka,SKU0904,133,44,499,5,15.96
2025-10-13,Kuantan,SKU0326,613,74,197,9,73.56
2024-10-28,Penang,SKU0602,193,88,355,3,23.16
2024-05-09,KK,SKU0055,644,55,262,1,77.28
2024-03-07,Penang,SKU0804,481,98,458,6,57.72
2025-01-18,KK,SKU0770,660,85,450,7,79.2
2025-06-22,KK,SKU0184,329,67,533,7,39.48
2025-02-14,Shah Alam,SKU0486,274,94,300,3,32.88
2024-08-28,Melaka,SKU0917,207,77,288,4,24.84
2024-06-09,Ipoh,SKU0436,386,93,323,8,46.32
2024-10-29,KK,SKU0087,137,30,395,5,16.44
2025-04-21,Ipoh,SKU0236,597,25,343,7,71.64
2025-01-11,KK,SKU0479,442,72,334,4,53.04
2025-03-28,Kuantan,SKU0392,25,42,277,10,3.0
2024-10-28,Johor,SKU0078,,30,271,3,44.04
2025-01-03,Shah Alam,SKU0101,121,29,408,3,14.52
2024-09-13,Kuching,SKU0342,201,62,543,10,24.12
2025-12-23,Penang,SKU0866,281,44,529,8,33.72
2024-11-02,Kuching,SKU0935,267,21,298,6,32.04
2025-11-02,Shah Alam,SKU0969,415,94,435,10,49.8
2025-02-11,Kuantan,SKU0525,779,39,255,3,93.48
2025-08-24,KK,SKU0486,239,86,555,7,28.68
2024-07-11,Melaka,SKU0349,87,60,554,6,10.44
2025-07-25,Shah Alam,SKU0215,449,77,368,2,53.88
2024-01-10,KK,SKU0592,131,59,496,5,15.72
2025-03-11,Melaka,SKU0348,230,73,563,8,27.6
2024-01-24,Shah Alam,SKU0307,333,95,266,2,39.96
2025-10-06,Melaka,SKU0976,338,92,387,3,40.56
2025-07-01,Melaka,SKU0972,400,28,224,7,48.0
2025-04-07,Kuching,SKU0112,336,92,239,2,40.32
2024-06-30,Shah Alam,SKU0107,691,90,542,9,82.92
2024-07-22,Johor,SKU0501,27,43,340,4,3.24
2025-11-06,Johor,SKU0211,238,57,389,0,28.56
2024-06-24,Ipoh,SKU0378,530,21,331,6,63.6
2025-07-03,Melaka,SKU0161,113,36,380,1,13.56
2024-07-29,Kuching,SKU0399,211,36,357,10,25.32
2025-08-11,Kuching,SKU0487,162,97,497,3,19.44
2024-10-09,Kuantan,SKU0515,733,78,181,2,87.96
2025-09-11,Kuantan,SKU0457,65,71,440,5,7.8
2025-04-16,KK,SKU0933,582,82,476,0,69.84
2025-10-23,KK,SKU0755,93,56,333,4,11.16
2025-03-01,Kuantan,SKU0401,627,42,233,9,75.24
2025-01-28,Penang,SKU0751,442,78,535,9,53.04
2024-09-02,Penang,SKU0098,402,25,265,10,48.24
2025-12-15,Kuantan,SKU0551,298,28,380,6,35.76
2025-01-12,Johor,SKU0781,566,35,521,1,67.92
2025-02-23,KK,SKU0517,784,61,245,4,94.08
2025-04-18,Shah Alam,SKU0213,518,25,162,10,62.16
2025-01-25,Ipoh,SKU0712,691,79,560,6,82.92
2024-02-08,Shah Alam,SKU0877,199,70,298,1,23.88
2025-11-17,KK,SKU0727,139,61,409,7,16.68
2025-11-03,Kuantan,SKU0070,84,90,555,7,10.08
2024-06-14,Penang,SKU0144,482,55,164,9,57.84
2024-05-07,Melaka,SKU0103,181,57,243,1,21.72
2025-11-24,Kuching,SKU0688,781,21,199,7,93.72
2024-02-05,Kuantan,SKU0367,182,47,373,0,21.84
2025-10-18,Johor,SKU0857,650,86,385,4,78.0
2024-01-05,Shah Alam,SKU0455,53,96,591,6,6.36
2025-01-18,Kuantan,SKU0786,206,51,253,1,24.72
2024-01-15,Ipoh,SKU0017,431,23,221,10,51.72
2024-04-08,Penang,SKU0686,64,48,518,2,7.68
2024-04-20,Ipoh,SKU0046,425,85,350,8,51.0
2024-07-31,Melaka,SKU0642,194,99,418,1,23.28
2024-12-31,Ipoh,SKU0238,218,33,221,0,26.16
2024-01-13,Melaka,SKU0412,669,60,268,7,80.28
2025-10-27,Ipoh,SKU0226,67,55,177,1,8.04
2024-11-04,KK,SKU0907,223,72,224,8,26.76
2024-09-14,Johor,SKU0811,582,41,448,5,69.84
2025-11-25,Penang,SKU0647,713,69,339,2,85.56
2025-11-13,KK,SKU0651,779,60,194,5,93.48
2025-04-04,Melaka,SKU0019,623,94,455,10,74.76
2025-08-24,Shah Alam,SKU0760,238,84,303,0,28.56
2024-11-12,Kuantan,SKU0632,777,35,512,6,93.24
2024-03-22,Shah Alam,SKU0776,249,99,269,5,29.88
2024-06-04,Melaka,SKU0511,303,45,249,10,36.36
2025-03-30,Ipoh,SKU0039,243,96,264,4,29.16
2025-06-17,Melaka,SKU0326,659,25,456,4,79.08
2024-12-05,Ipoh,SKU0769,24,49,273,3,2.88
2025-12-04,Kuantan,SKU0553,55,51,462,6,6.6
2025-03-28,Shah Alam,SKU0534,329,43,176,7,39.48
2025-10-11,Penang,SKU0072,197,26,230,2,23.64
2025-07-16,Kuantan,SKU0094,177,95,315,8,21.24
2024-11-14,Penang,SKU0081,436,79,548,3,52.32
2025-09-12,Kuantan,SKU0251,434,42,297,4,52.08
2024-10-05,KK,SKU0591,459,45,185,5,55.08
2025-04-27,KK,SKU0408,386,41,357,8,46.32
2024-06-08,KK,SKU0625,752,75,185,6,90.24
2025-09-01,Penang,SKU0438,85,58,441,2,10.2
2024-11-09,KK,SKU0264,389,79,324,6,46.68
2024-03-14,Ipoh,SKU0576,620,81,250,7,74.4
2024-01-05,Shah Alam,SKU0201,158,44,400,5,18.96
2025-02-08,Ipoh,SKU0504,414,73,369,7,49.68
2024-03-13,Melaka,SKU0316,656,95,214,1,78.72
2024-07-17,Melaka,SKU0395,579,40,270,5,69.48
2025-10-12,Ipoh,SKU0522,726,82,538,0,87.12
2024-09-09,Kuantan,SKU0667,394,74,418,0,47.28
2025-12-24,Shah Alam,SKU0944,370,100,557,10,44.4
2025-09-11,KK,SKU0661,151,53,501,2,18.12
2025-08-15,Penang,SKU0261,253,97,203,1,30.36
2025-02-11,Johor,SKU0790,94,69,434,3,11.28
2025-03-13,Kuching,SKU0898,433,41,495,4,51.96
2025-08-23,Kuching,SKU0513,545,68,543,6,65.4
2024-04-21,Ipoh,SKU0771,745,31,204,4,89.4
2025-12-16,Kuching,SKU0767,214,70,173,2,25.68
2024-04-09,Johor,SKU0836,503,20,516,6,60.36
2025-03-17,Penang,SKU0538,426,56,246,5,51.12
2024-07-21,KK,SKU0191,720,37,230,8,86.4
2025-08-03,Kuantan,SKU0972,112,77,272,3,13.44
2024-07-15,Kuching,SKU0061,767,43,352,7,92.04
2025-10-13,Penang,SKU0642,639,33,173,4,76.68
2024-10-10,Johor,SKU0088,386,35,310,0,46.32
2025-05-11,Johor,SKU0600,240,81,185,0,28.8
2025-11-12,Shah Alam,SKU0273,769,20,169,3,92.28
2025-09-09,Kuching,SKU0535,7,68,416,7,0.84
2025-03-15,Ipoh,SKU0776,345,97,386,10,41.4
2024-09-02,Ipoh,SKU0912,351,60,500,6,42.12
2024-12-30,Ipoh,SKU0388,625,27,178,0,75.0
2024-05-22,Shah Alam,SKU0468,715,71,479,1,85.8
2025-12-17,Kuantan,SKU0890,543,55,343,7,65.16
2025-06-11,Melaka,SKU0634,702,80,518,3,84.24
2024-01-18,Ipoh,SKU0004,653,61,184,5,78.36
2025-09-13,KK,SKU0695,454,49,353,9,54.48
2025-03-14,KK,SKU0814,83,64,501,1,9.96
2025-09-13,Kuantan,SKU0752,394,57,521,2,47.28
2025-05-31,Shah Alam,SKU0891,532,93,258,7,63.84
2025-11-20,KK,SKU0816,89,58,244,7,10.68
2025-11-09,Kuantan,SKU0978,118,81,305,3,14.16
2024-04-18,Melaka,SKU0175,771,31,497,0,92.52
2024-10-14,Kuantan,SKU0165,334,69,537,4,40.08
2025-11-12,Penang,SKU0682,487,35,408,10,58.44
2025-12-09,Ipoh,SKU0743,503,31,245,9,60.36
2025-10-21,Ipoh,SKU0785,615,28,321,6,73.8
2025-03-23,Kuantan,SKU0670,657,91,305,4,78.84
2024-04-24,Johor,SKU0119,297,31,305,9,35.64
2025-08-09,Ipoh,SKU0960,192,34,199,5,23.04
2024-01-02,Kuching,SKU0977,389,93,224,9,46.68
2025-03-09,Ipoh,SKU0549,194,69,563,5,23.28
2025-06-16,Kuantan,SKU0817,695,36,190,6,83.4
2024-11-19,Penang,SKU0010,551,78,329,3,66.12
2024-05-30,Kuching,SKU0512,696,78,252,10,83.52
2025-09-05,Ipoh,SKU0870,719,24,282,8,86.28
2025-12-24,KK,SKU0706,126,55,478,3,15.12
2024-03-01,Ipoh,SKU0507,298,68,246,3,35.76
2025-12-18,Shah Alam,SKU0869,750,48,545,2,90.0
2024-11-02,Penang,SKU0878,499,70,181,8,59.88
2025-11-25,KK,SKU0402,345,74,352,6,41.4
2024-10-16,Kuching,SKU0401,73,87,543,3,8.76
2024-04-09,Penang,SKU0718,561,70,335,9,67.32
2025-04-13,Penang,SKU0887,55,58,453,2,6.6
2024-10-25,Penang,SKU0453,712,81,288,3,85.44
2025-10-28,Shah Alam,SKU0824,766,45,330,9,91.92
2025-01-20,Melaka,SKU0105,694,38,485,2,83.28
2024-12-30,KK,SKU0949,57,32,223,0,6.84
2025-08-30,Melaka,SKU0121,527,63,239,10,63.24
2024-02-04,Johor,SKU0740,413,51,274,6,49.56
2024-06-25,Melaka,SKU0501,309,96,593,10,37.08
2025-10-27,Melaka,SKU0675,91,79,319,10,10.92
2024-01-12,Johor,SKU0669,455,67,226,1,54.6
2024-08-18,Shah Alam,SKU0125,500,85,485,9,60.0
2025-12-11,Johor,SKU0587,491,55,458,2,58.92
2024-11-01,Penang,SKU0394,495,75,225,5,59.4
2024-07-08,Melaka,SKU0066,730,88,546,0,87.6
2025-06-26,KK,SKU0404,569,88,220,8,68.28
2025-12-31,Johor,SKU0858,598,88,573,3,71.76
2024-07-04,Penang,SKU0989,674,35,137,8,80.88
2024-02-10,Penang,SKU0458,321,35,429,3,38.52
