Sales_ID,Date,SKU,Warehouse,Quantity_Sold,Discount_Pct,Revenue
S000453,2025-10-30,SKU0684,Melaka,7,0,3404.45
S000454,2025-10-12,SKU0747,Kuching,20,0,4218.4
S000455,2024-05-16,SKU0127,Kuantan,1,0,131.15
S000456,2024-02-04,SKU0834,Melaka,5,0,2100.85
S000457,2024-06-27,SKU0374,Kuantan,18,5,1514.2
S000458,2025-07-29,SKU0962,KK,8,0,461.92
S000459,2024-08-22,SKU0537,Kuching,3,10,330.86
S000460,2024-03-06,SKU0880,Kuching,6,0,247.68
S000461,2025-04-24,SKU0449,Ipoh,10,5,2492.23
S000462,2024-06-22,SKU0879,Ipoh,16,0,4934.88
S000463,2024-12-07,SKU0087,Melaka,9,0,1718.28
S000464,2024-03-29,SKU0072,Penang,15,0,7027.65
S000465,2024-04-28,SKU0287,KK,8,0,285.44
S000466,2025-04-30,SKU0587,Melaka,5,0,1630.0
S000467,2024-02-19,SKU0117,Kuantan,15,0,1233.0
S000468,2024-02-08,SKU0336,Shah Alam,7,15,805.75
S000469,2025-06-17,SKU0788,Kuching,11,5,3467.94
S000470,2025-05-16,SKU0127,Kuantan,15,0,1967.25
S000471,2025-08-01,SKU0278,KK,2,5,195.72
S000472,2024-04-29,SKU0830,Kuantan,11,0,1771.99
S000473,2024-07-17,SKU0793,Shah Alam,6,5,2013.64
S000474,2024-02-26,SKU0935,Penang,4,0,897.92
S000475,2024-07-25,SKU0135,Shah Alam,20,10,3282.48
S000476,2024-03-18,SKU0605,Kuantan,5,0,710.95
S000477,2024-09-16,SKU0212,Ipoh,15,0,529.35
S000478,2025-10-25,SKU0807,Melaka,2,0,707.96
S000479,2024-06-17,SKU0996,Kuching,1,5,290.38
S000480,2024-05-22,SKU0199,KK,2,5,478.72
S000481,2024-05-06,SKU0193,Penang,9,0,403.92
S000482,2025-09-21,SKU0588,KK,12,0,5846.16
S000483,2024-12-09,SKU0691,Ipoh,5,10,988.29
S000484,2025-10-01,SKU0556,Kuantan,13,5,4200.23
S000485,2025-10-22,SKU0123,Penang,13,0,5974.28
S000486,2024-07-19,SKU0485,Kuching,17,5,4596.94
S000487,2025-01-05,SKU0548,Melaka,15,5,4023.77
S000488,2025-06-26,SKU0937,Shah Alam,4,0,1926.12
S000489,2024-12-22,SKU0957,Ipoh,14,10,3516.16
S000490,2024-04-17,SKU0804,Shah Alam,6,0,2139.12
S000491,2024-08-05,SKU0714,Johor,20,0,318.2
S000492,2025-01-26,SKU0408,Melaka,4,0,731.0
S000493,2024-12-11,SKU0484,KK,18,15,5327.77
S000494,2024-10-01,SKU0773,Johor,4,0,1700.64
S000495,2024-05-30,SKU0117,Johor,5,10,369.9
S000496,2024-08-05,SKU0009,Ipoh,9,0,3827.43
S000497,2025-04-06,SKU0642,Melaka,6,0,2412.12
S000498,2024-12-29,SKU0328,Shah Alam,12,0,2498.04
S000499,2024-11-26,SKU0826,Kuching,17,0,7166.01
S000500,2025-09-07,SKU0554,Shah Alam,17,0,1863.71
S000501,2024-11-09,SKU0397,Kuantan,19,0,597.93
S000502,2025-06-11,SKU0594,Kuching,18,5,2950.61
S000503,2024-10-13,SKU0637,Shah Alam,18,0,937.26
S000504,2025-02-01,SKU0406,Shah Alam,2,0,457.0
S000505,2024-11-10,SKU0585,Shah Alam,12,10,2103.95
S000506,2025-08-02,SKU0354,Shah Alam,5,0,2136.35
S000507,2025-04-21,SKU0192,KK,1,5,143.61
S000508,2025-05-30,SKU0199,Johor,2,10,453.53
S000509,2024-06-15,SKU0338,Kuantan,8,0,2541.52
S000510,2025-04-21,SKU0212,KK,7,5,234.68
S000511,2025-07-31,SKU0063,KK,12,0,478.44
S000512,2024-08-27,SKU0593,Kuching,5,0,1431.7
S000513,2025-04-04,SKU0104,Johor,5,15,1107.55
S000514,2025-01-17,SKU0807,Kuantan,8,0,2831.84
S000515,2025-12-20,SKU0944,Ipoh,8,0,522.72
S000516,2024-09-23,SKU0533,Shah Alam,18,10,7815.37
S000517,2024-06-25,SKU0312,KK,3,5,281.84
S000518,2024-04-09,SKU0282,Penang,6,0,2616.9
S000519,2024-11-29,SKU0688,Kuching,4,0,1534.0
S000520,2025-10-24,SKU0668,Ipoh,9,0,1053.81
S000521,2024-11-01,SKU0016,Melaka,5,15,1392.05
S000522,2025-11-25,SKU0715,Johor,3,0,1295.4
S000523,2024-01-04,SKU0399,KK,18,0,502.92
S000524,2025-05-11,SKU0105,KK,8,5,241.3
S000525,2025-10-11,SKU0238,Ipoh,1,10,200.39
S000526,2024-11-06,SKU0963,Melaka,4,15,1416.58
S000527,2025-05-20,SKU0011,Penang,15,0,6246.15
S000528,2024-09-06,SKU0059,Penang,10,0,110.6
S000529,2024-10-17,SKU0964,Kuching,10,0,3540.3
S000530,2024-06-11,SKU0947,Johor,1,0,264.36
S000531,2025-03-10,SKU0456,Kuantan,18,0,2303.28
S000532,2025-02-13,SKU0922,Johor,10,0,676.9
S000533,2024-02-03,SKU0281,Johor,11,0,4582.71
S000534,2024-09-14,SKU0161,Kuantan,20,0,7364.0
S000535,2025-03-21,SKU0085,Melaka,6,10,1513.73
S000536,2024-12-19,SKU0439,Melaka,15,5,5174.32
S000537,2025-05-28,SKU0301,Kuantan,13,10,501.93
S000538,2024-06-03,SKU0392,Shah Alam,8,0,2655.84
S000539,2024-04-06,SKU0583,Melaka,10,10,4456.89
S000540,2024-03-28,SKU0520,Shah Alam,12,0,4258.2
S000541,2024-02-04,SKU0705,Johor,17,5,7441.11
S000542,2024-04-25,SKU0775,KK,10,5,3467.22
S000543,2025-12-23,SKU0904,Penang,2,15,327.79
S000544,2024-05-12,SKU0488,Kuching,8,10,3442.32
S000545,2025-07-05,SKU0819,Kuantan,13,5,5496.86
S000546,2025-02-01,SKU0092,Kuching,10,15,3461.88
S000547,2025-06-04,SKU0162,Penang,11,0,4587.66
S000548,2025-10-09,SKU0244,Kuantan,5,0,1269.3
S000549,2025-03-18,SKU0640,Kuching,14,10,2095.0
S000550,2025-05-17,SKU0998,Kuantan,15,15,4719.92
S000551,2025-05-18,SKU0972,Penang,5,0,1295.4
S000552,2024-06-17,SKU0262,Penang,19,15,6525.73
S000553,2024-08-24,SKU0665,Penang,3,0,861.51
S000554,2024-03-14,SKU0314,Melaka,1,5,109.65
S000555,2024-10-22,SKU0702,Melaka,20,15,6443.85
S000556,2025-08-25,SKU0021,Penang,12,5,5214.82
S000557,2025-01-14,SKU0934,Shah Alam,15,0,5025.6
S000558,2025-12-20,SKU0947,Melaka,12,15,2696.47
S000559,2025-06-20,SKU0633,Penang,12,15,2253.38
S000560,2025-08-19,SKU0392,Johor,3,5,946.14
S000561,2025-10-05,SKU0205,Johor,9,0,1890.81
S000562,2024-02-18,SKU0160,Penang,11,10,2709.63
S000563,2024-03-26,SKU0328,KK,13,0,2706.21
S000564,2024-02-18,SKU0277,Kuching,16,5,6867.82
S000565,2024-10-31,SKU0751,Penang,10,0,4865.5
S000566,2024-05-29,SKU0273,Melaka,4,0,342.88
S000567,2025-03-08,SKU0323,Johor,13,0,1973.79
S000568,2024-09-19,SKU0892,Melaka,13,0,5681.0
S000569,2024-01-28,SKU0305,KK,8,0,1207.52
S000570,2025-02-06,SKU0165,Melaka,10,5,941.45
S000571,2024-08-11,SKU0996,Johor,1,0,305.66
S000572,2025-12-21,SKU0861,KK,7,10,553.77
S000573,2025-04-18,SKU0775,Kuching,17,0,6204.49
S000574,2025-09-09,SKU0490,Kuantan,13,5,3382.66
S000575,2025-05-08,SKU0505,Penang,16,15,5008.2
S000576,2024-06-21,SKU0313,KK,6,0,264.6
S000577,2024-03-14,SKU0523,Penang,10,15,3070.97
S000578,2025-05-18,SKU0867,Melaka,18,15,4606.52
S000579,2025-05-31,SKU0789,Penang,4,0,1837.84
S000580,2024-10-13,SKU0437,KK,4,0,1244.28
S000581,2025-09-06,SKU0460,Kuching,20,10,631.26
S000582,2025-08-19,SKU0675,Kuching,17,0,4658.0
S000583,2025-12-24,SKU0710,Johor,2,5,807.61
S000584,2025-02-15,SKU0182,Johor,15,0,3661.35
S000585,2024-02-07,SKU0741,Melaka,1,0,477.5
S000586,2024-11-27,SKU0484,Melaka,7,0,2437.54
S000587,2024-03-14,SKU0516,Shah Alam,9,10,950.7
S000588,2025-04-16,SKU0388,Johor,6,0,2013.24
S000589,2025-02-05,SKU0965,Kuantan,13,0,5365.1
S000590,2025-03-05,SKU0645,Ipoh,18,15,3392.78
S000591,2024-12-10,SKU0072,Kuching,6,0,2811.06
S000592,2025-05-29,SKU0114,Shah Alam,12,0,4092.72
S000593,2025-03-07,SKU0747,Kuching,16,10,3037.25
S000594,2024-04-26,SKU0476,Melaka,16,0,2619.36
S000595,2024-05-21,SKU0969,Shah Alam,19,5,5388.29
S000596,2024-09-02,SKU0907,Kuantan,5,15,692.45
S000597,2024-02-01,SKU0390,Melaka,5,5,148.82
S000598,2025-07-27,SKU0381,Johor,8,15,2118.34
S000599,2025-08-30,SKU0214,Ipoh,16,10,4589.42
S000600,2024-05-20,SKU0968,Kuantan,13,15,4210.05
S000601,2025-01-09,SKU0336,Johor,10,0,1354.2
S000602,2024-11-14,SKU0167,Ipoh,19,0,9016.45
S000603,2024-08-12,SKU0559,Ipoh,19,5,1861.14
S000604,2024-05-21,SKU0860,Kuching,20,0,5261.8
S000605,2024-02-10,SKU0837,Shah Alam,2,0,399.36
S000606,2024-01-23,SKU0285,Melaka,11,0,248.93
S000607,2024-01-13,SKU0659,Ipoh,13,5,3871.85
S000608,2025-08-15,SKU0570,Ipoh,17,0,4240.14
S000609,2024-09-24,SKU0583,Kuantan,6,15,2525.57
S000610,2024-12-10,SKU0594,Kuantan,17,0,2933.35
S000611,2025-05-15,SKU0167,Shah Alam,5,0,2372.75
S000612,2025-02-25,SKU0173,Melaka,4,0,641.0
S000613,2025-07-05,SKU0413,Penang,2,0,575.9
S000614,2025-09-21,SKU0538,Melaka,3,0,307.08
S000615,2025-11-03,SKU0934,Johor,12,5,3819.46
S000616,2024-04-23,SKU0847,Ipoh,16,10,3831.26
S000617,2024-07-11,SKU0265,Melaka,18,15,3562.61
S000618,2024-03-11,SKU0823,Ipoh,3,15,221.8
S000619,2024-08-15,SKU0248,Melaka,18,0,8665.02
S000620,2025-08-27,SKU0398,Kuantan,10,0,1619.4
S000621,2024-10-15,SKU0290,Kuantan,15,15,5020.69
S000622,2025-10-20,SKU0054,Penang,8,0,1893.52
S000623,2024-10-01,SKU0441,Ipoh,15,10,5235.3
S000624,2024-03-07,SKU0821,Johor,13,5,3837.02
S000625,2025-02-12,SKU0786,Johor,11,0,4306.28
S000626,2025-09-02,SKU0916,Melaka,14,0,4681.18
S000627,2025-03-25,SKU0315,KK,2,0,382.66
S000628,2024-01-29,SKU0870,Johor,14,5,1194.61
S000629,2025-11-23,SKU0483,Melaka,18,0,8483.94
S000630,2025-10-05,SKU0874,KK,4,0,1617.96
S000631,2024-10-26,SKU0233,Shah Alam,1,5,460.66
S000632,2025-05-24,SKU0154,Penang,15,10,2130.03
S000633,2024-01-13,SKU0968,Johor,16,0,6096.0
S000634,2025-03-13,SKU0844,Kuching,19,10,7802.56
S000635,2024-04-18,SKU0405,KK,12,0,723.24
S000636,2025-02-04,SKU0300,Ipoh,12,15,1375.98
S000637,2025-07-13,SKU0570,Kuching,19,15,4028.13
S000638,2025-07-29,SKU0201,Kuching,18,5,936.22
S000639,2025-12-06,SKU0847,Shah Alam,10,0,2660.6
S000640,2024-10-07,SKU0684,Johor,13,10,5690.3
S000641,2025-04-22,SKU0846,Ipoh,10,0,4594.1
S000642,2025-07-20,SKU0356,Johor,15,0,5283.9
S000643,2025-04-07,SKU0351,KK,14,15,1768.58
S000644,2024-03-23,SKU0659,Ipoh,5,10,1410.8
S000645,2024-07-11,SKU0953,Shah Alam,14,0,4553.22
S000646,2025-05-07,SKU0129,Melaka,8,0,999.2
S000647,2025-02-07,SKU0221,Kuching,20,0,7942.0
S000648,2024-07-30,SKU0798,KK,20,5,8743.8
S000649,2025-11-27,SKU0403,Melaka,17,5,4098.71
S000650,2024-10-29,SKU0376,KK,19,5,8410.04
S000651,2025-11-21,SKU0112,KK,18,0,3761.64
S000652,2024-02-09,SKU0365,Melaka,8,0,716.0
S000653,2025-09-24,SKU0111,KK,19,15,5521.52
S000654,2024-03-30,SKU0791,KK,12,0,5950.32
S000655,2024-10-16,SKU0324,Kuching,14,0,3094.28
S000656,2024-06-05,SKU0060,Johor,14,0,5525.94
S000657,2025-01-27,SKU0036,Penang,19,0,371.26
S000658,2025-09-27,SKU0444,Melaka,20,5,7706.4
S000659,2025-04-10,SKU0946,Kuantan,16,0,5475.04
S000660,2025-01-23,SKU0220,Kuantan,6,0,1187.76
S000661,2024-03-07,SKU0999,Melaka,16,0,2348.32
S000662,2024-11-07,SKU0816,Kuantan,17,0,6740.16
S000663,2024-03-14,SKU0431,Penang,19,10,4506.02
S000664,2025-03-16,SKU0909,KK,2,0,305.02
S000665,2024-06-10,SKU0570,Melaka,20,5,4738.98
S000666,2025-03-08,SKU0470,Johor,4,0,1083.4
S000667,2025-12-31,SKU0654,KK,10,15,575.88
S000668,2024-06-10,SKU0826,Kuantan,1,0,421.53
S000669,2024-09-18,SKU0975,Ipoh,19,15,3474.67
S000670,2024-10-09,SKU0300,Melaka,3,5,384.47
S000671,2024-04-20,SKU0028,Ipoh,16,15,6774.16
S000672,2025-10-17,SKU0044,Melaka,1,5,267.35
S000673,2024-12-05,SKU0356,Kuantan,6,10,1902.2
S000674,2024-12-01,SKU0052,Ipoh,2,0,352.52
S000675,2025-06-30,SKU0481,Ipoh,17,5,6270.56
S000676,2024-06-04,SKU0634,Penang,6,0,1561.38
S000677,2025-01-29,SKU0887,Ipoh,2,0,237.92
S000678,2025-10-24,SKU0739,KK,20,5,5510.95
S000679,2024-10-05,SKU0314,Penang,4,0,461.68
S000680,2025-06-03,SKU0654,Shah Alam,2,0,135.5
S000681,2024-01-02,SKU0216,Melaka,10,0,4222.9
S000682,2024-06-26,SKU0752,Johor,18,5,538.82
S000683,2024-10-14,SKU0947,Melaka,16,0,4229.76
S000684,2025-10-19,SKU0428,Shah Alam,17,5,681.85
S000685,2025-05-15,SKU0983,Melaka,18,0,7601.04
S000686,2025-03-20,SKU0146,KK,4,0,174.48
S000687,2024-02-11,SKU0112,Kuching,5,0,1044.9
S000688,2024-08-19,SKU0399,Melaka,11,10,276.61
S000689,2025-09-15,SKU0826,Shah Alam,12,10,4552.52
S000690,2025-11-17,SKU0766,Melaka,4,5,1564.99
S000691,2024-04-14,SKU0367,Kuantan,18,15,5793.65
S000692,2024-06-16,SKU0433,Penang,14,15,5181.5
S000693,2025-07-10,SKU0780,Melaka,5,0,988.4
S000694,2024-01-29,SKU0885,Penang,3,15,531.04
S000695,2025-12-27,SKU0103,Ipoh,8,0,2935.92
S000696,2024-08-29,SKU0026,Kuching,19,5,7796.52
S000697,2024-10-28,SKU0497,Johor,18,0,6847.2
S000698,2024-01-07,SKU0712,Penang,9,5,3369.21
S000699,2024-01-16,SKU0267,KK,15,0,3615.3
S000700,2024-11-14,SKU0581,Kuching,10,0,2679.6
S000701,2025-04-23,SKU0292,Ipoh,4,15,213.86
S000702,2024-04-01,SKU0386,Melaka,14,5,1709.72
S000703,2024-06-23,SKU0191,Kuantan,3,0,1043.37
S000704,2025-01-17,SKU0598,Shah Alam,6,10,777.22
S000705,2025-01-28,SKU0118,Johor,19,5,5586.84
S000706,2024-04-14,SKU0041,Melaka,7,0,2436.28
S000707,2024-01-05,SKU0348,KK,17,15,6510.74
S000708,2025-05-02,SKU0154,Shah Alam,13,15,1743.47
S000709,2024-03-18,SKU0894,Johor,11,15,4062.86
S000710,2025-07-02,SKU0635,Kuantan,8,10,1705.68
S000711,2024-01-19,SKU0953,Kuching,2,10,585.41
S000712,2025-02-08,SKU0350,KK,17,0,8424.86
S000713,2024-03-25,SKU0858,Kuantan,6,10,1156.79
S000714,2024-02-03,SKU0011,Johor,9,0,3747.69
S000715,2025-08-22,SKU0982,Shah Alam,18,0,5320.44
S000716,2025-05-04,SKU0791,Kuantan,12,0,5950.32
S000717,2025-03-25,SKU0114,Melaka,3,10,920.86
S000718,2024-07-09,SKU0360,Penang,14,5,3446.83
S000719,2025-06-06,SKU0282,Melaka,4,0,1744.6
S000720,2024-01-25,SKU0947,Kuantan,11,15,2471.77
S000721,2024-05-07,SKU0984,Shah Alam,17,0,4524.38
S000722,2025-08-17,SKU0099,Penang,19,0,9191.82
S000723,2025-08-22,SKU0164,Penang,6,0,1174.2
S000724,2024-09-26,SKU0708,Shah Alam,9,0,1182.78
S000725,2024-03-28,SKU0735,Ipoh,13,5,197.85
S000726,2024-05-11,SKU0588,Penang,6,15,2484.62
S000727,2025-01-29,SKU0054,Kuching,19,5,4272.25
S000728,2024-03-08,SKU0839,Kuantan,18,5,3478.99
S000729,2024-12-22,SKU0767,Ipoh,18,0,7717.5
S000730,2024-10-28,SKU0706,Kuantan,19,0,1125.37
S000731,2025-12-26,SKU0181,KK,3,0,301.02
S000732,2025-01-21,SKU0175,Shah Alam,9,0,2225.34
S000733,2025-06-08,SKU0799,Penang,12,0,3569.28
S000734,2024-02-09,SKU0057,Melaka,17,15,6153.68
S000735,2024-01-03,SKU0117,KK,15,10,1109.7
S000736,2024-12-14,SKU0941,Kuantan,4,0,1197.88
S000737,2024-11-10,SKU0985,KK,17,15,4890.17
S000738,2024-09-28,SKU0883,Penang,7,0,1166.2
S000739,2025-01-01,SKU0928,KK,2,15,666.35
S000740,2025-01-07,SKU0061,Ipoh,8,5,2796.42
S000741,2025-05-04,SKU0595,Shah Alam,6,0,1532.34
S000742,2025-10-31,SKU0505,Penang,6,5,2099.03
S000743,2024-09-25,SKU0616,Melaka,1,15,135.39
S000744,2025-09-22,SKU0764,Johor,19,15,2755.51
S000745,2025-03-24,SKU0919,Penang,3,15,813.07
S000746,2024-08-21,SKU0937,KK,3,15,1227.9
S000747,2025-03-17,SKU0053,Johor,6,15,1391.18
S000748,2025-01-30,SKU0393,KK,16,0,2766.88
S000749,2024-06-03,SKU0186,Penang,16,0,5008.32
S000750,2024-02-08,SKU0749,Penang,10,0,3320.8
S000751,2024-01-17,SKU0428,Kuantan,6,0,253.32
S000752,2024-07-10,SKU0014,Shah Alam,18,0,5786.82
S000753,2024-11-07,SKU0783,Kuantan,19,0,3533.24
S000754,2024-08-31,SKU0653,Kuching,4,10,560.7
S000755,2024-09-10,SKU0864,Johor,3,0,104.31
S000756,2025-06-12,SKU0694,Penang,3,15,232.33
S000757,2024-08-24,SKU0236,Johor,2,5,726.01
S000758,2024-05-26,SKU0236,KK,19,5,6897.09
S000759,2025-04-06,SKU0837,KK,6,10,1078.27
S000760,2024-02-11,SKU0075,Kuching,7,15,2623.0
S000761,2025-04-25,SKU0145,Melaka,8,10,2714.54
S000762,2025-08-24,SKU0517,Shah Alam,1,15,319.93
S000763,2025-04-14,SKU0015,Melaka,16,15,1532.18
S000764,2025-04-16,SKU0289,KK,6,15,323.54
S000765,2025-04-18,SKU0755,Ipoh,2,10,84.01
S000766,2025-08-24,SKU0153,Johor,12,0,1286.16
S000767,2024-11-11,SKU0193,Johor,17,0,762.96
S000768,2025-04-16,SKU0232,Kuching,4,15,717.03
S000769,2025-10-21,SKU0257,Ipoh,18,15,403.15
S000770,2025-01-02,SKU0829,Kuching,4,10,1161.76
S000771,2024-08-16,SKU0288,Kuantan,6,15,209.81
S000772,2024-06-28,SKU0267,Ipoh,9,0,2169.18
S000773,2025-06-02,SKU0735,Ipoh,18,15,245.11
S000774,2024-01-10,SKU0812,Penang,11,0,1240.25
S000775,2024-04-08,SKU0649,Shah Alam,4,5,644.97
S000776,2025-04-08,SKU0914,Kuching,17,15,4750.58
S000777,2024-03-23,SKU0549,Ipoh,11,0,3728.56
S000778,2024-10-21,SKU0617,Melaka,20,5,3726.85
S000779,2025-04-04,SKU0715,Penang,1,10,388.62
S000780,2025-05-26,SKU0845,KK,11,0,2251.7
S000781,2024-08-29,SKU0997,Johor,16,0,7870.24
S000782,2025-07-03,SKU0763,Kuantan,15,5,4932.92
S000783,2024-10-08,SKU0378,KK,7,0,166.67
S000784,2024-04-24,SKU0537,Shah Alam,3,15,312.48
S000785,2024-06-03,SKU0868,Johor,4,5,689.24
S000786,2025-08-05,SKU0998,KK,20,10,6663.42
S000787,2025-08-17,SKU0262,Kuantan,10,5,3838.66
S000788,2025-12-10,SKU0093,Johor,14,10,5833.8
S000789,2025-11-22,SKU0826,Johor,12,15,4299.61
S000790,2024-04-27,SKU0398,Shah Alam,10,10,1457.46
S000791,2024-10-04,SKU0506,Kuching,2,15,630.6
S000792,2025-12-08,SKU0350,Melaka,4,10,1784.09
S000793,2024-09-01,SKU0296,Shah Alam,19,0,1113.4
S000794,2025-09-23,SKU0390,Shah Alam,14,0,438.62
S000795,2024-10-05,SKU0118,Kuching,16,15,4209.47
S000796,2024-10-02,SKU0168,Melaka,11,0,2743.4
S000797,2025-09-05,SKU0864,Kuantan,15,0,521.55
S000798,2025-10-28,SKU0064,Kuching,13,15,2692.11
S000799,2025-12-05,SKU0845,Shah Alam,16,0,3275.2
S000800,2024-12-27,SKU0789,Kuantan,17,5,7420.28
S000801,2025-07-31,SKU0349,Kuantan,18,15,4996.98
S000802,2024-12-03,SKU0166,Ipoh,9,0,1590.93
S000803,2024-07-14,SKU0938,Kuantan,4,0,977.36
S000804,2025-09-03,SKU0071,Ipoh,14,15,3882.97
S000805,2024-05-16,SKU0930,Kuantan,9,0,1395.45
S000806,2025-08-03,SKU0188,Kuantan,9,5,337.81
S000807,2025-03-04,SKU0360,KK,12,0,3109.92
S000808,2025-11-03,SKU0565,KK,17,0,3258.05
S000809,2024-06-10,SKU0832,Shah Alam,16,5,1528.97
S000810,2025-05-24,SKU0316,Johor,8,10,3188.45
S000811,2025-11-26,SKU0515,Kuching,17,10,7021.17
S000812,2025-01-19,SKU0146,Melaka,15,0,654.3
S000813,2024-12-29,SKU0324,Ipoh,14,0,3094.28
S000814,2024-06-15,SKU0752,Kuching,7,10,198.51
S000815,2025-05-13,SKU0019,Melaka,7,0,2705.29
S000816,2024-11-02,SKU0958,Ipoh,20,5,6125.41
S000817,2024-01-01,SKU0711,Melaka,9,0,2337.03
S000818,2025-08-28,SKU0403,Kuching,17,10,3882.99
S000819,2024-06-14,SKU0154,Kuantan,11,0,1735.58
S000820,2024-01-06,SKU0407,Shah Alam,19,0,3462.94
S000821,2025-11-15,SKU0076,KK,4,15,1423.04
S000822,2024-07-13,SKU0180,Kuantan,4,15,990.39
S000823,2024-02-06,SKU0747,Shah Alam,1,0,210.92
S000824,2025-10-04,SKU0830,Ipoh,12,5,1836.43
S000825,2024-07-26,SKU0459,Melaka,6,15,1869.05
S000826,2024-02-18,SKU0684,Johor,4,5,1848.13
S000827,2025-08-18,SKU0559,Johor,14,0,1443.54
S000828,2025-03-17,SKU0906,Kuching,8,15,2512.4
S000829,2025-02-27,SKU1000,Ipoh,2,15,721.74
S000830,2025-01-04,SKU0969,Johor,18,0,5373.36
S000831,2024-10-30,SKU0525,KK,10,0,2135.6
S000832,2024-12-28,SKU0931,Shah Alam,16,0,1529.6
S000833,2025-06-25,SKU0242,Kuching,4,10,1034.28
S000834,2024-03-06,SKU0602,Melaka,15,0,2119.65
S000835,2025-06-23,SKU0230,Ipoh,6,0,431.16
S000836,2024-08-23,SKU0364,Melaka,14,0,5396.86
S000837,2024-08-16,SKU0418,Ipoh,1,0,389.73
S000838,2025-10-07,SKU0151,Penang,3,5,179.46
S000839,2025-07-25,SKU0912,Penang,4,0,1465.24
S000840,2024-03-12,SKU0981,Kuantan,18,10,5217.53
S000841,2024-01-21,SKU0029,Penang,11,0,171.93
S000842,2024-01-19,SKU0465,Ipoh,3,10,688.61
S000843,2024-09-28,SKU0922,KK,17,0,1150.73
S000844,2025-11-14,SKU0889,Shah Alam,19,5,1782.62
S000845,2024-05-23,SKU0726,Kuantan,11,5,807.05
S000846,2025-08-27,SKU0925,Kuching,7,0,1950.13
S000847,2025-12-25,SKU0470,KK,19,15,4374.23
S000848,2024-12-10,SKU0414,Kuching,17,10,2934.08
S000849,2025-01-29,SKU0203,Kuching,9,15,1734.18
S000850,2025-09-17,SKU0333,Ipoh,17,0,2944.4
S000851,2025-05-03,SKU0265,Kuantan,13,0,3027.05
S000852,2024-02-12,SKU0255,Kuantan,8,0,3041.84
S000853,2025-04-12,SKU0747,Johor,1,0,210.92
S000854,2024-08-29,SKU0391,Kuching,13,0,233.48
S000855,2024-09-10,SKU0668,Shah Alam,6,0,702.54
S000856,2025-06-22,SKU0124,Johor,5,15,1010.14
S000857,2024-01-04,SKU0608,Johor,10,0,1689.7
S000858,2024-12-18,SKU0092,Penang,5,10,1832.76
S000859,2025-05-29,SKU0053,Johor,16,15,3709.81
S000860,2025-11-03,SKU0549,Kuching,16,15,4609.86
S000861,2024-12-22,SKU0101,Melaka,10,5,4612.25
S000862,2024-08-30,SKU0847,KK,14,15,3166.11
S000863,2025-10-08,SKU0046,Kuching,16,0,6899.52
S000864,2025-11-06,SKU0786,KK,8,15,2662.06
S000865,2025-01-11,SKU0200,Johor,15,15,2826.55
S000866,2024-09-02,SKU0262,Ipoh,8,0,3232.56
S000867,2024-06-18,SKU0360,Penang,9,5,2215.82
S000868,2024-11-03,SKU0157,KK,18,15,6317.98
S000869,2024-02-06,SKU0782,Shah Alam,13,5,3413.42
S000870,2025-08-14,SKU0626,Shah Alam,16,0,1251.2
S000871,2024-06-06,SKU0590,Melaka,3,15,118.4
S000872,2025-01-17,SKU0111,Johor,20,0,6837.8
S000873,2024-04-08,SKU0378,Ipoh,4,0,95.24
S000874,2024-02-29,SKU0638,Kuching,10,0,2331.1
S000875,2025-02-15,SKU0977,Ipoh,17,10,1188.96
S000876,2024-09-13,SKU0446,Melaka,1,10,213.82
S000877,2025-11-17,SKU0577,Kuching,12,0,158.88
S000878,2025-12-18,SKU0612,KK,11,5,1478.88
S000879,2025-01-12,SKU0981,Melaka,15,0,4831.05
S000880,2024-09-08,SKU0936,Kuching,3,0,1227.99
S000881,2025-12-15,SKU0018,Ipoh,2,0,647.2
S000882,2024-01-27,SKU0137,Kuching,6,10,1207.22
S000883,2024-01-27,SKU0026,KK,3,0,1295.82
S000884,2024-10-03,SKU0441,Penang,6,10,2094.12
S000885,2024-04-21,SKU0024,KK,4,0,1799.72
S000886,2025-08-29,SKU0140,Kuching,6,0,2726.4
S000887,2024-07-10,SKU0228,Shah Alam,9,0,4118.22
S000888,2024-03-27,SKU0531,Ipoh,5,0,1632.4
S000889,2025-06-08,SKU0475,KK,15,15,1640.67
S000890,2025-11-16,SKU0217,Kuantan,10,0,3273.8
S000891,2024-07-31,SKU0984,Shah Alam,15,0,3992.1
S000892,2024-11-18,SKU0735,KK,15,0,240.3
S000893,2024-03-11,SKU0102,KK,7,5,931.53
S000894,2025-05-24,SKU0478,Ipoh,9,10,2882.22
S000895,2024-11-24,SKU0214,Ipoh,12,0,3824.52
S000896,2024-11-27,SKU0890,Ipoh,8,0,1093.92
S000897,2024-04-17,SKU0123,Kuching,11,0,5055.16
S000898,2024-10-22,SKU0255,Kuantan,14,0,5323.22
S000899,2024-10-20,SKU0561,Kuantan,16,0,1763.36
S000900,2024-10-28,SKU0003,Melaka,18,10,398.52
S000901,2024-09-26,SKU0749,Johor,2,5,630.95
S000902,2024-06-06,SKU0951,Ipoh,10,0,466.8
S000903,2025-11-24,SKU0765,Melaka,2,10,331.76
S000904,2025-05-23,SKU0593,Ipoh,7,0,2004.38
S000905,2025-11-30,SKU0717,Shah Alam,16,10,620.5
S000906,2024-01-18,SKU0104,Shah Alam,11,0,2866.6
